Date,Open,High,Low,Close,Adj Close,P/L
23-Oct-18,"2,721.03","2,753.59","2,691.43","2,740.69","2,740.69",-0.551%
22-Oct-18,"2,773.94","2,778.94","2,749.22","2,755.88","2,755.88",-0.430%
19-Oct-18,"2,775.66","2,797.77","2,760.27","2,767.78","2,767.78",-0.036%
18-Oct-18,"2,802.00","2,806.04","2,755.18","2,768.78","2,768.78",-1.439%
17-Oct-18,"2,811.67","2,816.94","2,781.81","2,809.21","2,809.21",-0.025%
16-Oct-18,"2,767.05","2,813.46","2,766.91","2,809.92","2,809.92",2.150%
15-Oct-18,"2,763.83","2,775.99","2,749.03","2,750.79","2,750.79",-0.591%
12-Oct-18,"2,770.54","2,775.77","2,729.44","2,767.13","2,767.13",1.421%
11-Oct-18,"2,776.87","2,795.14","2,710.51","2,728.37","2,728.37",-2.057%
10-Oct-18,"2,873.90","2,874.02","2,784.86","2,785.68","2,785.68",-3.286%
9-Oct-18,"2,882.51","2,894.83","2,874.27","2,880.34","2,880.34",-0.142%
8-Oct-18,"2,877.53","2,889.45","2,862.08","2,884.43","2,884.43",-0.040%
5-Oct-18,"2,902.54","2,909.64","2,869.29","2,885.57","2,885.57",-0.553%
4-Oct-18,"2,919.35","2,919.78","2,883.92","2,901.61","2,901.61",-0.817%
3-Oct-18,"2,931.69","2,939.86","2,921.36","2,925.51","2,925.51",0.071%
2-Oct-18,"2,923.80","2,931.42","2,919.37","2,923.43","2,923.43",-0.040%
1-Oct-18,"2,926.29","2,937.06","2,917.91","2,924.59","2,924.59",0.364%
28-Sep-18,"2,910.03","2,920.53","2,907.50","2,913.98","2,913.98",-0.001%
27-Sep-18,"2,911.65","2,927.22","2,909.27","2,914.00","2,914.00",0.276%
26-Sep-18,"2,916.98","2,931.15","2,903.28","2,905.97","2,905.97",-0.329%
25-Sep-18,"2,921.75","2,923.95","2,913.70","2,915.56","2,915.56",-0.131%
24-Sep-18,"2,921.83","2,923.79","2,912.63","2,919.37","2,919.37",-0.352%
21-Sep-18,"2,936.76","2,940.91","2,927.11","2,929.67","2,929.67",-0.037%
20-Sep-18,"2,919.73","2,934.80","2,919.73","2,930.75","2,930.75",0.784%
19-Sep-18,"2,906.60","2,912.36","2,903.82","2,907.95","2,907.95",0.125%
18-Sep-18,"2,890.74","2,911.17","2,890.43","2,904.31","2,904.31",0.537%
17-Sep-18,"2,903.83","2,904.65","2,886.16","2,888.80","2,888.80",-0.557%
14-Sep-18,"2,906.38","2,908.30","2,895.77","2,904.98","2,904.98",0.028%
13-Sep-18,"2,896.85","2,906.76","2,896.39","2,904.18","2,904.18",0.528%
12-Sep-18,"2,888.29","2,894.65","2,879.20","2,888.92","2,888.92",0.036%
11-Sep-18,"2,871.57","2,892.52","2,866.78","2,887.89","2,887.89",0.374%
10-Sep-18,"2,881.39","2,886.93","2,875.94","2,877.13","2,877.13",0.190%
7-Sep-18,"2,868.26","2,883.81","2,864.12","2,871.68","2,871.68",-0.221%
6-Sep-18,"2,888.64","2,892.05","2,867.29","2,878.05","2,878.05",-0.365%
5-Sep-18,"2,891.59","2,894.21","2,876.92","2,888.60","2,888.60",-0.280%
4-Sep-18,"2,896.96","2,900.18","2,885.13","2,896.72","2,896.72",-0.165%
31-Aug-18,"2,898.37","2,906.32","2,891.73","2,901.52","2,901.52",0.013%
30-Aug-18,"2,908.94","2,912.46","2,895.22","2,901.13","2,901.13",-0.443%
29-Aug-18,"2,900.62","2,916.50","2,898.40","2,914.04","2,914.04",0.570%
28-Aug-18,"2,901.45","2,903.77","2,893.50","2,897.52","2,897.52",0.027%
27-Aug-18,"2,884.69","2,898.25","2,884.69","2,896.74","2,896.74",0.767%
24-Aug-18,"2,862.35","2,876.16","2,862.35","2,874.69","2,874.69",0.620%
23-Aug-18,"2,860.29","2,868.78","2,854.03","2,856.98","2,856.98",-0.169%
22-Aug-18,"2,860.99","2,867.54","2,856.05","2,861.82","2,861.82",-0.040%
21-Aug-18,"2,861.51","2,873.23","2,861.32","2,862.96","2,862.96",0.207%
20-Aug-18,"2,853.93","2,859.76","2,850.62","2,857.05","2,857.05",0.243%
17-Aug-18,"2,838.32","2,855.63","2,833.73","2,850.13","2,850.13",0.332%
16-Aug-18,"2,831.44","2,850.49","2,831.44","2,840.69","2,840.69",0.792%
15-Aug-18,"2,827.95","2,827.95","2,802.49","2,818.37","2,818.37",-0.760%
14-Aug-18,"2,827.88","2,843.11","2,826.58","2,839.96","2,839.96",0.639%
13-Aug-18,"2,835.46","2,843.40","2,819.88","2,821.93","2,821.93",-0.401%
10-Aug-18,"2,838.90","2,842.20","2,825.81","2,833.28","2,833.28",-0.711%
9-Aug-18,"2,857.19","2,862.48","2,851.98","2,853.58","2,853.58",-0.144%
8-Aug-18,"2,856.79","2,862.44","2,853.09","2,857.70","2,857.70",-0.026%
7-Aug-18,"2,855.92","2,863.43","2,855.92","2,858.45","2,858.45",0.282%
6-Aug-18,"2,840.29","2,853.29","2,835.98","2,850.40","2,850.40",0.354%
3-Aug-18,"2,829.62","2,840.38","2,827.37","2,840.35","2,840.35",0.464%
2-Aug-18,"2,800.48","2,829.91","2,796.34","2,827.22","2,827.22",0.493%
1-Aug-18,"2,821.17","2,825.83","2,805.85","2,813.36","2,813.36",-0.104%
31-Jul-18,"2,809.73","2,824.46","2,808.06","2,816.29","2,816.29",0.488%
30-Jul-18,"2,819.00","2,821.74","2,798.11","2,802.60","2,802.60",-0.575%
27-Jul-18,"2,842.35","2,843.17","2,808.34","2,818.82","2,818.82",-0.656%
26-Jul-18,"2,835.49","2,845.57","2,835.26","2,837.44","2,837.44",-0.303%
25-Jul-18,"2,817.73","2,848.03","2,817.73","2,846.07","2,846.07",0.910%
24-Jul-18,"2,820.68","2,829.99","2,811.12","2,820.40","2,820.40",0.478%
23-Jul-18,"2,799.17","2,808.61","2,795.14","2,806.98","2,806.98",0.184%
20-Jul-18,"2,804.55","2,809.70","2,800.01","2,801.83","2,801.83",-0.095%
19-Jul-18,"2,809.37","2,812.05","2,799.77","2,804.49","2,804.49",-0.395%
18-Jul-18,"2,811.35","2,816.76","2,805.89","2,815.62","2,815.62",0.216%
17-Jul-18,"2,789.34","2,814.19","2,789.24","2,809.55","2,809.55",0.397%
16-Jul-18,"2,797.36","2,801.19","2,793.39","2,798.43","2,798.43",-0.103%
13-Jul-18,"2,796.93","2,804.53","2,791.69","2,801.31","2,801.31",0.108%
12-Jul-18,"2,783.14","2,799.22","2,781.53","2,798.29","2,798.29",0.875%
11-Jul-18,"2,779.82","2,785.91","2,770.77","2,774.02","2,774.02",-0.709%
10-Jul-18,"2,788.56","2,795.58","2,786.24","2,793.84","2,793.84",0.347%
9-Jul-18,"2,775.62","2,784.65","2,770.73","2,784.17","2,784.17",0.882%
6-Jul-18,"2,737.68","2,764.41","2,733.52","2,759.82","2,759.82",0.848%
5-Jul-18,"2,724.19","2,737.83","2,716.02","2,736.61","2,736.61",0.862%
3-Jul-18,"2,733.27","2,736.58","2,711.16","2,713.22","2,713.22",-0.495%
2-Jul-18,"2,704.95","2,727.26","2,698.95","2,726.71","2,726.71",0.307%
29-Jun-18,"2,727.13","2,743.26","2,718.03","2,718.37","2,718.37",0.076%
28-Jun-18,"2,698.69","2,724.34","2,691.99","2,716.31","2,716.31",0.618%
27-Jun-18,"2,728.45","2,746.09","2,699.38","2,699.63","2,699.63",-0.860%
26-Jun-18,"2,722.12","2,732.91","2,715.60","2,723.06","2,723.06",0.220%
25-Jun-18,"2,742.94","2,742.94","2,698.67","2,717.07","2,717.07",-1.372%
22-Jun-18,"2,760.79","2,764.17","2,752.68","2,754.88","2,754.88",0.186%
21-Jun-18,"2,769.28","2,769.28","2,744.39","2,749.76","2,749.76",-0.635%
20-Jun-18,"2,769.73","2,774.86","2,763.91","2,767.32","2,767.32",0.171%
19-Jun-18,"2,752.01","2,765.05","2,743.19","2,762.59","2,762.59",-0.402%
18-Jun-18,"2,765.79","2,774.99","2,757.12","2,773.75","2,773.75",-0.213%
15-Jun-18,"2,777.78","2,782.81","2,761.73","2,779.66","2,779.66",-0.102%
14-Jun-18,"2,783.21","2,789.06","2,776.52","2,782.49","2,782.49",0.247%
13-Jun-18,"2,787.94","2,791.47","2,774.65","2,775.63","2,775.63",-0.403%
12-Jun-18,"2,785.60","2,789.80","2,778.78","2,786.85","2,786.85",0.174%
11-Jun-18,"2,780.18","2,790.21","2,780.17","2,782.00","2,782.00",0.107%
8-Jun-18,"2,765.84","2,779.39","2,763.59","2,779.03","2,779.03",0.313%
7-Jun-18,"2,774.84","2,779.90","2,760.16","2,770.37","2,770.37",-0.071%
6-Jun-18,"2,753.25","2,772.39","2,748.46","2,772.35","2,772.35",0.857%
5-Jun-18,"2,748.46","2,752.61","2,739.51","2,748.80","2,748.80",0.070%
4-Jun-18,"2,741.67","2,749.16","2,740.54","2,746.87","2,746.87",0.448%
1-Jun-18,"2,718.70","2,736.93","2,718.70","2,734.62","2,734.62",1.085%
31-May-18,"2,720.98","2,722.50","2,700.68","2,705.27","2,705.27",-0.688%
30-May-18,"2,702.43","2,729.34","2,702.43","2,724.01","2,724.01",1.270%
29-May-18,"2,705.11","2,710.67","2,676.81","2,689.86","2,689.86",-1.156%
25-May-18,"2,723.60","2,727.36","2,714.99","2,721.33","2,721.33",-0.236%
24-May-18,"2,730.94","2,731.97","2,707.38","2,727.76","2,727.76",-0.202%
23-May-18,"2,713.98","2,733.33","2,709.54","2,733.29","2,733.29",0.325%
22-May-18,"2,738.34","2,742.24","2,721.88","2,724.44","2,724.44",-0.314%
21-May-18,"2,735.39","2,739.19","2,725.70","2,733.01","2,733.01",0.739%
18-May-18,"2,717.35","2,719.50","2,709.18","2,712.97","2,712.97",-0.263%
17-May-18,"2,719.71","2,731.96","2,711.36","2,720.13","2,720.13",-0.086%
16-May-18,"2,712.62","2,727.76","2,712.17","2,722.46","2,722.46",0.406%
15-May-18,"2,718.59","2,718.59","2,701.91","2,711.45","2,711.45",-0.684%
14-May-18,"2,738.47","2,742.10","2,725.47","2,730.13","2,730.13",0.088%
11-May-18,"2,722.70","2,732.86","2,717.45","2,727.72","2,727.72",0.171%
10-May-18,"2,705.02","2,726.11","2,704.54","2,723.07","2,723.07",0.937%
9-May-18,"2,678.12","2,701.27","2,674.14","2,697.79","2,697.79",0.968%
8-May-18,"2,670.26","2,676.34","2,655.20","2,671.92","2,671.92",-0.027%
7-May-18,"2,680.34","2,683.35","2,664.70","2,672.63","2,672.63",0.346%
4-May-18,"2,621.45","2,670.93","2,615.32","2,663.42","2,663.42",1.281%
3-May-18,"2,628.08","2,637.14","2,594.62","2,629.73","2,629.73",-0.225%
2-May-18,"2,654.24","2,660.87","2,631.70","2,635.67","2,635.67",-0.721%
1-May-18,"2,642.96","2,655.27","2,625.41","2,654.80","2,654.80",0.255%
30-Apr-18,"2,682.51","2,682.87","2,648.04","2,648.05","2,648.05",-0.819%
27-Apr-18,"2,675.47","2,677.35","2,659.01","2,669.91","2,669.91",0.111%
26-Apr-18,"2,651.65","2,676.48","2,647.16","2,666.94","2,666.94",1.043%
25-Apr-18,"2,634.92","2,645.30","2,612.67","2,639.40","2,639.40",0.184%
24-Apr-18,"2,680.80","2,683.55","2,617.32","2,634.56","2,634.56",-1.338%
23-Apr-18,"2,675.40","2,682.86","2,657.99","2,670.29","2,670.29",0.006%
20-Apr-18,"2,692.56","2,693.94","2,660.61","2,670.14","2,670.14",-0.854%
19-Apr-18,"2,701.16","2,702.84","2,681.90","2,693.13","2,693.13",-0.573%
18-Apr-18,"2,710.11","2,717.49","2,703.63","2,708.64","2,708.64",0.083%
17-Apr-18,"2,692.74","2,713.34","2,692.05","2,706.39","2,706.39",1.066%
16-Apr-18,"2,670.10","2,686.49","2,665.16","2,677.84","2,677.84",0.811%
13-Apr-18,"2,676.90","2,680.26","2,645.05","2,656.30","2,656.30",-0.289%
12-Apr-18,"2,653.83","2,674.72","2,653.83","2,663.99","2,663.99",0.825%
11-Apr-18,"2,643.89","2,661.43","2,639.25","2,642.19","2,642.19",-0.553%
10-Apr-18,"2,638.41","2,665.45","2,635.78","2,656.87","2,656.87",1.673%
9-Apr-18,"2,617.18","2,653.55","2,610.79","2,613.16","2,613.16",0.334%
6-Apr-18,"2,645.82","2,656.88","2,586.27","2,604.47","2,604.47",-2.192%
5-Apr-18,"2,657.36","2,672.08","2,649.58","2,662.84","2,662.84",0.686%
4-Apr-18,"2,584.04","2,649.86","2,573.61","2,644.69","2,644.69",1.157%
3-Apr-18,"2,592.17","2,619.14","2,575.49","2,614.45","2,614.45",1.261%
2-Apr-18,"2,633.45","2,638.30","2,553.80","2,581.88","2,581.88",-2.234%
29-Mar-18,"2,614.41","2,659.07","2,609.72","2,640.87","2,640.87",1.377%
28-Mar-18,"2,611.30","2,632.65","2,593.06","2,605.00","2,605.00",-0.292%
27-Mar-18,"2,667.57","2,674.78","2,596.12","2,612.62","2,612.62",-1.728%
26-Mar-18,"2,619.35","2,661.36","2,601.81","2,658.55","2,658.55",2.716%
23-Mar-18,"2,646.71","2,657.67","2,585.89","2,588.26","2,588.26",-2.097%
22-Mar-18,"2,691.36","2,695.68","2,641.59","2,643.69","2,643.69",-2.516%
21-Mar-18,"2,714.99","2,739.14","2,709.79","2,711.93","2,711.93",-0.184%
20-Mar-18,"2,715.05","2,724.22","2,710.05","2,716.94","2,716.94",0.148%
19-Mar-18,"2,741.38","2,741.38","2,694.59","2,712.92","2,712.92",-1.420%
16-Mar-18,"2,750.57","2,761.85","2,749.97","2,752.01","2,752.01",0.170%
15-Mar-18,"2,754.27","2,763.03","2,741.47","2,747.33","2,747.33",-0.078%
14-Mar-18,"2,774.06","2,777.11","2,744.38","2,749.48","2,749.48",-0.572%
13-Mar-18,"2,792.31","2,801.90","2,758.68","2,765.31","2,765.31",-0.636%
12-Mar-18,"2,790.54","2,796.98","2,779.26","2,783.02","2,783.02",-0.127%
9-Mar-18,"2,752.91","2,786.57","2,751.54","2,786.57","2,786.57",1.738%
8-Mar-18,"2,732.75","2,740.45","2,722.65","2,738.97","2,738.97",0.446%
7-Mar-18,"2,710.18","2,730.60","2,701.74","2,726.80","2,726.80",-0.048%
6-Mar-18,"2,730.18","2,732.08","2,711.26","2,728.12","2,728.12",0.264%
5-Mar-18,"2,681.06","2,728.09","2,675.75","2,720.94","2,720.94",1.103%
2-Mar-18,"2,658.89","2,696.25","2,647.32","2,691.25","2,691.25",0.507%
1-Mar-18,"2,715.22","2,730.89","2,659.65","2,677.67","2,677.67",-1.332%
28-Feb-18,"2,753.78","2,761.52","2,713.54","2,713.83","2,713.83",-1.110%
27-Feb-18,"2,780.45","2,789.15","2,744.22","2,744.28","2,744.28",-1.271%
26-Feb-18,"2,757.37","2,780.64","2,753.78","2,779.60","2,779.60",1.176%
23-Feb-18,"2,715.80","2,747.76","2,713.74","2,747.30","2,747.30",1.603%
22-Feb-18,"2,710.42","2,731.26","2,697.77","2,703.96","2,703.96",0.097%
21-Feb-18,"2,720.53","2,747.75","2,701.29","2,701.33","2,701.33",-0.550%
20-Feb-18,"2,722.99","2,737.60","2,706.76","2,716.26","2,716.26",-0.584%
16-Feb-18,"2,727.14","2,754.42","2,725.11","2,732.22","2,732.22",0.037%
15-Feb-18,"2,713.46","2,731.51","2,689.82","2,731.20","2,731.20",1.207%
14-Feb-18,"2,651.21","2,702.10","2,648.87","2,698.63","2,698.63",1.340%
13-Feb-18,"2,646.27","2,668.84","2,637.08","2,662.94","2,662.94",0.261%
12-Feb-18,"2,636.75","2,672.61","2,622.45","2,656.00","2,656.00",1.391%
9-Feb-18,"2,601.78","2,638.67","2,532.69","2,619.55","2,619.55",1.494%
8-Feb-18,"2,685.01","2,685.27","2,580.56","2,581.00","2,581.00",-3.754%
7-Feb-18,"2,690.95","2,727.67","2,681.33","2,681.66","2,681.66",-0.500%
6-Feb-18,"2,614.78","2,701.04","2,593.07","2,695.14","2,695.14",1.744%
5-Feb-18,"2,741.06","2,763.39","2,638.17","2,648.94","2,648.94",-4.098%
2-Feb-18,"2,808.92","2,808.92","2,759.97","2,762.13","2,762.13",-2.121%
1-Feb-18,"2,816.45","2,835.96","2,812.70","2,821.98","2,821.98",-0.065%
31-Jan-18,"2,832.41","2,839.26","2,813.04","2,823.81","2,823.81",0.049%
30-Jan-18,"2,832.74","2,837.75","2,818.27","2,822.43","2,822.43",-1.090%
29-Jan-18,"2,867.23","2,870.62","2,851.48","2,853.53","2,853.53",-0.673%
26-Jan-18,"2,847.48","2,872.87","2,846.18","2,872.87","2,872.87",1.184%
25-Jan-18,"2,846.24","2,848.56","2,830.94","2,839.25","2,839.25",0.060%
24-Jan-18,"2,845.42","2,852.97","2,824.81","2,837.54","2,837.54",-0.056%
23-Jan-18,"2,835.05","2,842.24","2,830.59","2,839.13","2,839.13",0.217%
22-Jan-18,"2,809.16","2,833.03","2,808.12","2,832.97","2,832.97",0.807%
19-Jan-18,"2,802.60","2,810.33","2,798.08","2,810.30","2,810.30",0.439%
18-Jan-18,"2,802.40","2,805.83","2,792.56","2,798.03","2,798.03",-0.162%
17-Jan-18,"2,784.99","2,807.04","2,778.38","2,802.56","2,802.56",0.942%
16-Jan-18,"2,798.96","2,807.54","2,768.64","2,776.42","2,776.42",-0.352%
12-Jan-18,"2,770.18","2,787.85","2,769.64","2,786.24","2,786.24",0.675%
11-Jan-18,"2,752.97","2,767.56","2,752.78","2,767.56","2,767.56",0.703%
10-Jan-18,"2,745.55","2,750.80","2,736.06","2,748.23","2,748.23",-0.111%
9-Jan-18,"2,751.15","2,759.14","2,747.86","2,751.29","2,751.29",0.130%
8-Jan-18,"2,742.67","2,748.51","2,737.60","2,747.71","2,747.71",0.166%
5-Jan-18,"2,731.33","2,743.45","2,727.92","2,743.15","2,743.15",0.703%
4-Jan-18,"2,719.31","2,729.29","2,719.07","2,723.99","2,723.99",0.403%
3-Jan-18,"2,697.85","2,714.37","2,697.77","2,713.06","2,713.06",0.640%
2-Jan-18,"2,683.73","2,695.89","2,682.36","2,695.81","2,695.81",0.830%
29-Dec-17,"2,689.15","2,692.12","2,673.61","2,673.61","2,673.61",-0.518%
28-Dec-17,"2,686.10","2,687.66","2,682.69","2,687.54","2,687.54",0.183%
27-Dec-17,"2,682.10","2,685.64","2,678.91","2,682.62","2,682.62",0.079%
26-Dec-17,"2,679.09","2,682.74","2,677.96","2,680.50","2,680.50",-0.106%
22-Dec-17,"2,684.22","2,685.35","2,678.13","2,683.34","2,683.34",-0.046%
21-Dec-17,"2,683.02","2,692.64","2,682.40","2,684.57","2,684.57",0.199%
20-Dec-17,"2,688.18","2,691.01","2,676.11","2,679.25","2,679.25",-0.083%
19-Dec-17,"2,692.71","2,694.44","2,680.74","2,681.47","2,681.47",-0.323%
18-Dec-17,"2,685.92","2,694.97","2,685.92","2,690.16","2,690.16",0.536%
15-Dec-17,"2,660.63","2,679.63","2,659.14","2,675.81","2,675.81",0.897%
14-Dec-17,"2,665.87","2,668.09","2,652.01","2,652.01","2,652.01",-0.407%
13-Dec-17,"2,667.59","2,671.88","2,662.85","2,662.85","2,662.85",-0.047%
12-Dec-17,"2,661.73","2,669.72","2,659.78","2,664.11","2,664.11",0.155%
11-Dec-17,"2,652.19","2,660.33","2,651.47","2,659.99","2,659.99",0.320%
8-Dec-17,"2,646.21","2,651.65","2,644.10","2,651.50","2,651.50",0.551%
7-Dec-17,"2,628.38","2,640.99","2,626.53","2,636.98","2,636.98",0.293%
6-Dec-17,"2,626.24","2,634.41","2,624.75","2,629.27","2,629.27",-0.011%
5-Dec-17,"2,639.78","2,648.72","2,627.73","2,629.57","2,629.57",-0.374%
4-Dec-17,"2,657.19","2,665.19","2,639.03","2,639.44","2,639.44",-0.105%
1-Dec-17,"2,645.10","2,650.62","2,605.52","2,642.22","2,642.22",-0.202%
30-Nov-17,"2,633.93","2,657.74","2,633.93","2,647.58","2,647.58",0.819%
29-Nov-17,"2,627.82","2,634.89","2,620.32","2,626.07","2,626.07",-0.037%
28-Nov-17,"2,605.94","2,627.69","2,605.44","2,627.04","2,627.04",0.985%
27-Nov-17,"2,602.66","2,606.41","2,598.87","2,601.42","2,601.42",-0.038%
24-Nov-17,"2,600.42","2,604.21","2,600.42","2,602.42","2,602.42",0.206%
22-Nov-17,"2,600.31","2,600.94","2,595.23","2,597.08","2,597.08",-0.075%
21-Nov-17,"2,589.17","2,601.19","2,589.17","2,599.03","2,599.03",0.654%
20-Nov-17,"2,579.49","2,584.64","2,578.24","2,582.14","2,582.14",0.128%
17-Nov-17,"2,582.94","2,583.96","2,577.62","2,578.85","2,578.85",-0.263%
16-Nov-17,"2,572.95","2,590.09","2,572.95","2,585.64","2,585.64",0.820%
15-Nov-17,"2,569.45","2,572.84","2,557.45","2,564.62","2,564.62",-0.553%
14-Nov-17,"2,577.75","2,579.66","2,566.56","2,578.87","2,578.87",-0.231%
13-Nov-17,"2,576.53","2,587.66","2,574.48","2,584.84","2,584.84",0.098%
10-Nov-17,"2,580.18","2,583.81","2,575.57","2,582.30","2,582.30",-0.090%
9-Nov-17,"2,584.00","2,586.50","2,566.33","2,584.62","2,584.62",-0.376%
8-Nov-17,"2,588.71","2,595.47","2,585.02","2,594.38","2,594.38",0.144%
7-Nov-17,"2,592.11","2,597.02","2,584.35","2,590.64","2,590.64",-0.019%
6-Nov-17,"2,587.47","2,593.38","2,585.66","2,591.13","2,591.13",0.127%
3-Nov-17,"2,581.93","2,588.42","2,576.77","2,587.84","2,587.84",0.310%
2-Nov-17,"2,579.46","2,581.11","2,566.17","2,579.85","2,579.85",0.019%
1-Nov-17,"2,583.21","2,588.40","2,574.92","2,579.36","2,579.36",0.159%
31-Oct-17,"2,575.99","2,578.29","2,572.15","2,575.26","2,575.26",0.094%
30-Oct-17,"2,577.75","2,580.03","2,568.25","2,572.83","2,572.83",-0.319%
27-Oct-17,"2,570.26","2,582.98","2,565.94","2,581.07","2,581.07",0.807%
26-Oct-17,"2,560.08","2,567.07","2,559.80","2,560.40","2,560.40",0.127%
25-Oct-17,"2,566.52","2,567.40","2,544.00","2,557.15","2,557.15",-0.466%
24-Oct-17,"2,568.66","2,572.18","2,565.58","2,569.13","2,569.13",0.162%
23-Oct-17,"2,578.08","2,578.29","2,564.33","2,564.98","2,564.98",-0.397%
20-Oct-17,"2,567.56","2,575.44","2,567.56","2,575.21","2,575.21",0.512%
19-Oct-17,"2,553.39","2,562.36","2,547.92","2,562.10","2,562.10",0.033%
18-Oct-17,"2,562.87","2,564.11","2,559.67","2,561.26","2,561.26",0.074%
17-Oct-17,"2,557.17","2,559.71","2,554.69","2,559.36","2,559.36",0.067%
16-Oct-17,"2,555.57","2,559.47","2,552.64","2,557.64","2,557.64",0.175%
13-Oct-17,"2,555.66","2,557.65","2,552.09","2,553.17","2,553.17",0.088%
12-Oct-17,"2,552.88","2,555.33","2,548.31","2,550.93","2,550.93",-0.169%
11-Oct-17,"2,550.62","2,555.24","2,547.95","2,555.24","2,555.24",0.180%
10-Oct-17,"2,549.99","2,555.23","2,544.86","2,550.64","2,550.64",0.232%
9-Oct-17,"2,551.39","2,551.82","2,541.60","2,544.73","2,544.73",-0.180%
6-Oct-17,"2,547.44","2,549.41","2,543.79","2,549.33","2,549.33",-0.107%
5-Oct-17,"2,540.86","2,552.51","2,540.02","2,552.07","2,552.07",0.565%
4-Oct-17,"2,533.48","2,540.53","2,531.80","2,537.74","2,537.74",0.125%
3-Oct-17,"2,530.34","2,535.13","2,528.85","2,534.58","2,534.58",0.216%
2-Oct-17,"2,521.20","2,529.23","2,520.40","2,529.12","2,529.12",0.387%
29-Sep-17,"2,509.96","2,519.44","2,507.99","2,519.36","2,519.36",0.371%
28-Sep-17,"2,503.41","2,510.81","2,502.93","2,510.06","2,510.06",0.120%
27-Sep-17,"2,503.30","2,511.75","2,495.91","2,507.04","2,507.04",0.409%
26-Sep-17,"2,501.04","2,503.51","2,495.12","2,496.84","2,496.84",0.007%
25-Sep-17,"2,499.39","2,502.54","2,488.03","2,496.66","2,496.66",-0.222%
22-Sep-17,"2,497.26","2,503.47","2,496.54","2,502.22","2,502.22",0.065%
21-Sep-17,"2,507.16","2,507.16","2,499.00","2,500.60","2,500.60",-0.305%
20-Sep-17,"2,506.84","2,508.85","2,496.67","2,508.24","2,508.24",0.063%
19-Sep-17,"2,506.29","2,507.84","2,503.19","2,506.65","2,506.65",0.111%
18-Sep-17,"2,502.51","2,508.32","2,499.92","2,503.87","2,503.87",0.146%
15-Sep-17,"2,495.67","2,500.23","2,493.16","2,500.23","2,500.23",0.185%
14-Sep-17,"2,494.56","2,498.43","2,491.35","2,495.62","2,495.62",-0.110%
13-Sep-17,"2,493.89","2,498.37","2,492.14","2,498.37","2,498.37",0.076%
12-Sep-17,"2,491.94","2,496.77","2,490.37","2,496.48","2,496.48",0.336%
11-Sep-17,"2,474.52","2,488.95","2,474.52","2,488.11","2,488.11",1.084%
8-Sep-17,"2,462.25","2,467.11","2,459.40","2,461.43","2,461.43",-0.149%
7-Sep-17,"2,468.06","2,468.62","2,460.29","2,465.10","2,465.10",-0.018%
6-Sep-17,"2,463.83","2,469.64","2,459.20","2,465.54","2,465.54",0.313%
5-Sep-17,"2,470.35","2,471.97","2,446.55","2,457.85","2,457.85",-0.755%
1-Sep-17,"2,474.42","2,480.38","2,473.85","2,476.55","2,476.55",0.198%
31-Aug-17,"2,462.65","2,475.01","2,462.65","2,471.65","2,471.65",0.572%
30-Aug-17,"2,446.06","2,460.31","2,443.77","2,457.59","2,457.59",0.462%
29-Aug-17,"2,431.94","2,449.19","2,428.20","2,446.30","2,446.30",0.084%
28-Aug-17,"2,447.35","2,449.12","2,439.03","2,444.24","2,444.24",0.049%
25-Aug-17,"2,444.72","2,453.96","2,442.22","2,443.05","2,443.05",0.167%
24-Aug-17,"2,447.91","2,450.39","2,436.19","2,438.97","2,438.97",-0.207%
23-Aug-17,"2,444.88","2,448.91","2,441.42","2,444.04","2,444.04",-0.345%
22-Aug-17,"2,433.75","2,454.77","2,433.67","2,452.51","2,452.51",0.994%
21-Aug-17,"2,425.50","2,430.58","2,417.35","2,428.37","2,428.37",0.116%
18-Aug-17,"2,427.64","2,440.27","2,420.69","2,425.55","2,425.55",-0.184%
17-Aug-17,"2,462.95","2,465.02","2,430.01","2,430.01","2,430.01",-1.544%
16-Aug-17,"2,468.63","2,474.93","2,463.86","2,468.11","2,468.11",0.142%
15-Aug-17,"2,468.66","2,468.90","2,461.61","2,464.61","2,464.61",-0.050%
14-Aug-17,"2,454.96","2,468.22","2,454.96","2,465.84","2,465.84",1.004%
11-Aug-17,"2,441.04","2,448.09","2,437.85","2,441.32","2,441.32",0.128%
10-Aug-17,"2,465.38","2,465.38","2,437.75","2,438.21","2,438.21",-1.447%
9-Aug-17,"2,465.35","2,474.41","2,462.08","2,474.02","2,474.02",-0.036%
8-Aug-17,"2,478.35","2,490.87","2,470.32","2,474.92","2,474.92",-0.241%
7-Aug-17,"2,477.14","2,480.95","2,475.88","2,480.91","2,480.91",0.165%
4-Aug-17,"2,476.88","2,480.00","2,472.08","2,476.83","2,476.83",0.189%
3-Aug-17,"2,476.03","2,476.03","2,468.85","2,472.16","2,472.16",-0.218%
